35	18799	5	25.38
125	2172	6	8.29
760	858	3	7.22
793	506	4	7.97
50051	102	3	8.78
245	303	17	32.03
14	2986	56	6.78
1266	673	4	13.23
30182	107	3	9.43
1301	717	3	8.74
31917	103	4	13.16
8	8660	8	29.87
8554	7859	4	48.55
2013	234	4	9.45
1086	248	5	8.53
3547	1486	3	18.84
1437	3242	12	107.41
4158	250	3	9.56
386	2452	3	9.55
18829	113	4	14.51
126	4408	4	7.46
11570	1160	14	184.41
445	3593	3	12.06
1528	889	3	10.91
11376	119	3	8.15
350	219	10	9.82
24429	107	4	13.81
1497	3496	4	27.3
245	4238	5	21.27
388	320	7	9.09
5012	235	4	15.95
235	10166	3	14.87
17836	117	9	62.04
12	4403	31	19.64
210	38166	3	25.32
2040	363	4	12.77
11151	106	9	27.08
597	383	6	11.24
101	842	82	19.65
206	17888	4	27.19
114	13376	3	7.02
4240	398	4	19.18
2258	294	3	7.57
356	5756	11	83.25
221	662	14	34.75
14	2163	75	9.08
35	53610	3	22.53
2562	799	3	13.4
24528	661	3	28.03
2596	571	3	11.54
119	4538	5	10.63
14009	109	4	8.59
587	745	9	33.09
426	1047	4	8.81
389	719	5	10.04
19474	12	8	12.16
390	1098	6	17.19
1778	21877	7	98.58
131	12900	5	23.23
7272	1836	3	24.54
749	496	11	42
145	2580	5	8.73
1519	42101	3	41.18
690	1077	35	269.45
41749	29092	3	63.99
18714	121	3	11.32
143	871	9	8.68
9126	107	5	7.09
723	1159	3	8.04
1738	234	4	8.57
3390	4660	3	26.03
1509	13410	3	28.14
1974	210	6	17.63
149	9584	5	23.31
380	452	6	8.88
109	5648	6	7.19
1585	876	4	16.72
4494	176	3	7.26
475	886	4	8.62
3636	107	10	10.02
40098	104	3	9.99
344	3111	3	10.02
232	20482	3	19.63
4188	3153	3	24.47
1626	373	4	11.73
1661	279	16	80.85
2	48480	3	15.99
590	22633	3	26.03
612	3603	4	20.74
26024	12	6	9.12
7764	1638	3	24.05
101	10353	12	15.72
881	2141	5	26.39
3360	7867	3	28.83
111	5271	6	9.03
19455	149	3	16.28
1131	7162	3	21.09
17441	110	4	12.3
2506	1752	3	17.5
559	2552	3	11.61
5728	127	4	9.19
21	2950	8	9.91
207	29915	3	22.51
6846	113	11	40.76
16738	8102	10	175.14
14743	165	3	13.93
945	4459	4	26.02
840	1249	3	9.37
252	16013	4	27.49
5243	1003	6	46.72
102	14117	7	6.82
16980	102	7	9.85
646	678	4	8.79
5339	171	3	8.51
9050	1358	3	24.93
3206	102	21	7.13
180	32355	3	21.56
2247	179	6	15.49
620	660	5	12.67
2304	668	3	11.69
812	1234	4	14.19
5727	807	4	26.79
844	539	4	8.9
171	2149	4	7.12
327	1921	3	7.49
136	185	33	17.44
4138	6216	3	28.44
139	2095	5	7.07
744	2188	3	11.93
3683	1212	3	17.56
297	3808	15	102.59
2657	407	4	15.56
2	11571	6	15.05
9	5612	6	12.11
498	1354	3	7.1
214	9942	4	21
204	5220	3	9.67
14436	1545	3	28.37
24412	7	5	25.59
8257	126	3	7.39
5604	1054	5	37.96
5093	8	5	7.57
140	7242	3	7.79
3439	17672	3	34.46
368	1957	6	23.48
707	336	7	15.75
108	1278	21	14.6
4890	656	3	15.83
133	839	12	13.92
131	575	18	21.93
1758	834	3	11.76
375	5761	3	14.34
408	4620	5	27.29
8755	835	3	21.07
3836	9	8	14.24
12	30079	5	7.6
20516	12	8	12.16
856	130	10	8.19
697	25851	4	40.97
33477	2363	3	43.99
143	9154	6	27.6
405	267	17	44.8
1428	265	5	11.96
190	5966	3	9.63
106	4709	14	27.43
537	12	166	11.92
2578	2	23	45.72
1019	1193	7	35.06
2550	137	5	7.83
18792	128	3	12.62
7742	14369	10	167.19
109	1063	18	7.42
34728	109	3	12.82
259	2970	4	12.98
565	5733	3	16.12
244	12728	3	16.43
11125	366	4	26.9
14803	2	4	8.73
702	770	5	14.66
110	411	58	62.79
1186	231	5	8.7
938	9305	3	22.24
2200	597	5	23.28
226	1447	4	7.15
835	226	14	43.8
222	955	8	17.82
2780	274	3	8.14
2361	165	7	18.52
29672	477	3	28.27
12	29681	5	7.6
2330	2028	3	18.09
108	3040	9	6.77
285	509	6	7.28
32748	12	5	7.6
951	422	7	21.96
2484	17	10	20.4
101	25058	6	15.58
1428	1686	3	14.23
8139	1613	15	184.16
7	8185	7	19.37
8874	134	6	26.25
106	5429	12	23.39
1588	373	6	22.58
16039	1111	3	26.8
917	3856	3	16.15
1047	744	5	17.62
162	5743	5	18.11
503	1580	4	12.68
6574	989	3	20.29
296	1370	19	100.74
