88521	555
8967	556
88885	557
26951	558
1507	559
6983	560
14108	561
1967	562
7686	563
89082	564
87669	565
23783	566
64133	567
57	568
50459	569
41776	570
2448	571
81048	572
3276	573
66627	574
2091	575
31234	576
10518	577
35471	578
29469	579
20066	580
43791	581
20741	582
10702	583
14476	584
89682	585
31708	586
13948	587
13555	588
17908	589
81607	590
16353	591
27934	592
85722	593
9119	594
24780	595
15254	596
81795	597
89696	598
39565	599
9364	600
40157	601
34255	602
9154	603
65	604
76826	605
690	606
34218	607
70513	608
3275	609
87027	610
89099	611
81424	612
39810	613
50797	614
743	615
22983	616
69480	617
65706	618
89635	619
7197	620
3629	621
21788	622
1643	623
89558	624
9134	625
23314	626
48209	627
5611	628
89674	629
59762	630
43824	631
79740	632
85592	633
20245	634
41065	635
39774	636
42218	637
89551	638
89601	639
21826	640
85620	641
51991	642
80987	643
2402	644
40344	645
49766	646
1326	647
6755	648
17125	649
4965	650
7	651
28053	652
51441	653
146	654
1006	655
9507	656
8874	657
81189	658
28827	659
9582	660
16438	661
85836	662
7516	663
10459	664
4998	665
39887	666
7262	667
656	668
2557	669
6650	670
43981	671
87634	672
18477	673
85785	674
89614	675
442	676
45	677
20229	678
81242	679
2402	680
21456	681
274	682
6710	683
89382	684
67234	685
21587	686
85570	687
20477	688
7806	689
2414	690
8753	691
29914	692
87935	693
87244	694
975	695
49276	696
35329	697
1594	698
144	699
44156	700
21928	701
1007	702
368	703
31600	704
85417	705
1690	706
18905	707
8520	708
22164	709
36	710
87206	711
13768	712
53090	713
6780	714
2277	715
40771	716
8267	717
6652	718
89670	719
88929	720
42265	721
56601	722
8070	723
5565	724
89139	725
89581	726
8959	727
20102	728
7776	729
2597	730
22902	731
50138	732
34684	733
19730	734
18	735
9432	736
23	737
1660	738
4978	739
66496	740
6832	741
735	742
29966	743
43598	744
7306	745
20819	746
12010	747
20295	748
17294	749
10	750
14161	751
89263	752
693	753
21164	754
18906	755
21873	756
2960	757
21623	758
1761	759
45126	760
13404	761
40163	762
89351	763
70224	764
10794	765
9085	766
20154	767
9342	768
10	769
2681	770
52075	771
15154	772
19	773
15387	774
89850	775
87929	776
18274	777
7088	778
89839	779
14248	780
7960	781
60447	782
9475	783
1417	784
7938	785
43678	786
33372	787
72536	788
1699	789
4688	790
25070	791
15331	792
13368	793
8500	794
2058	795
77422	796
80553	797
10988	798
370	799
9323	800
11512	801
36311	802
48311	803
84398	804
14504	805
3798	806
2041	807
3043	808
53537	809
10230	810
64921	811
42704	812
43276	813
22844	814
50576	815
8661	816
23028	817
8217	818
11884	819
89724	820
22082	821
85837	822
1525	823
13610	824
33595	825
87419	826
56372	827
6555	828
18248	829
2769	830
41101	831
6576	832
87907	833
20732	834
2013	835
65508	836
138	837
9600	838
6759	839
1	840
15043	841
50719	842
9280	843
42	844
43243	845
26664	846
47589	847
7943	848
43971	849
7119	850
31	851
8096	852
32780	853
86201	854
168	855
17280	856
18497	857
28937	858
48717	859
22027	860
15454	861
44803	862
27826	863
27195	864
